Frame,Right Lower Leg x_mean,Right Lower Leg x_std,Right Lower Leg x_min,Right Lower Leg x_max,Right Lower Leg x_auc,Right Lower Leg x_peaks,Right Lower Leg y_mean,Right Lower Leg y_std,Right Lower Leg y_min,Right Lower Leg y_max,Right Lower Leg y_auc,Right Lower Leg y_peaks,Right Lower Leg z_mean,Right Lower Leg z_std,Right Lower Leg z_min,Right Lower Leg z_max,Right Lower Leg z_auc,Right Lower Leg z_peaks,Left Lower Leg x_mean,Left Lower Leg x_std,Left Lower Leg x_min,Left Lower Leg x_max,Left Lower Leg x_auc,Left Lower Leg x_peaks,Left Lower Leg y_mean,Left Lower Leg y_std,Left Lower Leg y_min,Left Lower Leg y_max,Left Lower Leg y_auc,Left Lower Leg y_peaks,Left Lower Leg z_mean,Left Lower Leg z_std,Left Lower Leg z_min,Left Lower Leg z_max,Left Lower Leg z_auc,Left Lower Leg z_peaks,class_mean,class_std,class_min,class_max,class_auc,class_peaks,rms_xy_right_lower_leg_mean,rms_xy_right_lower_leg_std,rms_xy_right_lower_leg_min,rms_xy_right_lower_leg_max,rms_xy_right_lower_leg_auc,rms_xy_right_lower_leg_peaks,rms_yz_right_lower_leg_mean,rms_yz_right_lower_leg_std,rms_yz_right_lower_leg_min,rms_yz_right_lower_leg_max,rms_yz_right_lower_leg_auc,rms_yz_right_lower_leg_peaks,rms_zx_right_lower_leg_mean,rms_zx_right_lower_leg_std,rms_zx_right_lower_leg_min,rms_zx_right_lower_leg_max,rms_zx_right_lower_leg_auc,rms_zx_right_lower_leg_peaks,rms_xyz_right_lower_leg_mean,rms_xyz_right_lower_leg_std,rms_xyz_right_lower_leg_min,rms_xyz_right_lower_leg_max,rms_xyz_right_lower_leg_auc,rms_xyz_right_lower_leg_peaks,rms_xy_left_lower_leg_mean,rms_xy_left_lower_leg_std,rms_xy_left_lower_leg_min,rms_xy_left_lower_leg_max,rms_xy_left_lower_leg_auc,rms_xy_left_lower_leg_peaks,rms_yz_left_lower_leg_mean,rms_yz_left_lower_leg_std,rms_yz_left_lower_leg_min,rms_yz_left_lower_leg_max,rms_yz_left_lower_leg_auc,rms_yz_left_lower_leg_peaks,rms_zx_left_lower_leg_mean,rms_zx_left_lower_leg_std,rms_zx_left_lower_leg_min,rms_zx_left_lower_leg_max,rms_zx_left_lower_leg_auc,rms_zx_left_lower_leg_peaks,rms_xyz_left_lower_leg_mean,rms_xyz_left_lower_leg_std,rms_xyz_left_lower_leg_min,rms_xyz_left_lower_leg_max,rms_xyz_left_lower_leg_auc,rms_xyz_left_lower_leg_peaks,roll_right_lower_leg_mean,roll_right_lower_leg_std,roll_right_lower_leg_min,roll_right_lower_leg_max,roll_right_lower_leg_auc,roll_right_lower_leg_peaks,pitch_right_lower_leg_mean,pitch_right_lower_leg_std,pitch_right_lower_leg_min,pitch_right_lower_leg_max,pitch_right_lower_leg_auc,pitch_right_lower_leg_peaks,roll_left_lower_leg_mean,roll_left_lower_leg_std,roll_left_lower_leg_min,roll_left_lower_leg_max,roll_left_lower_leg_auc,roll_left_lower_leg_peaks,class
46140,0.11984566745000004,1.3635691889976844,-1.699374464,4.850686812,7.190740047000002,12,-0.24152010111666666,1.6494974244284046,-4.657720846,5.216217905,-14.491206067,15,-0.051482350766666664,0.3583854372694796,-1.80626655,0.78479236,-3.088941046,19,-0.015298692533333326,0.37949410175913073,-1.082509757,1.119902478,-0.9179215519999996,20,-0.07017113936666668,0.5121525568403686,-1.814499079,0.961286163,-4.210268362000001,15,0.012849194933333334,0.14740809580060307,-0.324110579,0.527084863,0.770951696,20,0.0,0.0,0,0,0,0,1.590280628026613,1.442994453275209,0.049091673875043054,6.724843940744921,95.41683768159679,16,1.2642228947329188,1.1339969992393188,0.037350765231650075,5.520102180403139,75.85337368397514,16,0.970053720845981,1.0237721371725452,0.07952375035493274,4.873215645128173,58.20322325075886,14,1.6254505392550935,1.448569843399098,0.12771692276272845,6.741112237842132,97.52703235530561,17,0.515333264620415,0.37615415115128664,0.05056624997968379,1.8909052335126322,30.9199958772249,17,0.43150691656227325,0.3159914769585883,0.04846738676882689,1.8281942791106274,25.890414993736396,16,0.30408921490326174,0.26853918533823185,0.015483766412184246,1.237739881006615,18.245352894195705,20,0.5372718297912179,0.3740386959242101,0.07382668156812495,1.9040509490574142,32.236309787473076,17,-1.3584039790494298,54.32170256295993,-77.42307571496195,77.1578861150013,-81.50423874296578,13,-7.232613750543517,38.205715792947515,-78.66774074179128,74.95013971274159,-433.956825032611,14,-5.183197792811414,55.95359272232841,-84.42370729277779,84.73192914312763,-310.9918675686848,15,0
46200,0.029179415633333334,0.8206261060030795,-3.172926666,1.756446427,1.750764938,11,0.2055678293666667,0.6528982468184041,-1.137583024,2.203563326,12.334069762000002,16,0.03289080456666667,0.44015771527276043,-1.014953239,2.554696958,1.973448274,15,0.19196003946666673,3.539026658139164,-7.153917287,7.116023141,11.517602368000004,11,-0.025084572816666616,1.868723142748222,-3.354873644,5.559114847,-1.505074368999997,16,-0.10064426111666668,0.9364054598408765,-2.589069342,2.162210112,-6.0386556670000004,13,0.0,0.0,0,0,0,0,0.8346043601829276,0.6596764002587135,0.1345021330938704,3.606991643019625,50.076261610975656,16,0.6204093774670486,0.5221664400627275,0.05088704558905797,3.077239287448084,37.22456264802292,17,0.6640748276592544,0.6485847328485796,0.04760954600767287,4.073566026840406,39.844489659555265,11,0.9011939497836459,0.7158678122350587,0.13495842051598828,4.420052630911522,54.07163698701875,13,3.2866489852931684,2.2516220021955475,0.16478482180131673,7.614175787461381,197.1989391175901,12,1.6816845826668632,1.2263465711995092,0.01767349080669252,5.775405524123998,100.90107496001178,16,2.902823314624366,2.2091029360790304,0.07482286057502659,7.154459591043361,174.16939887746196,13,3.4215895410029518,2.244192892918298,0.3283125962724683,7.614685312801707,205.2953724601771,13,14.8119754002056,41.48001112463046,-59.14477349315137,84.93952775661347,888.718524012336,13,12.850495063734849,44.43857628020651,-78.09594766210594,85.77986368609179,771.0297038240909,14,-4.740413238533674,39.35704727577376,-81.63408397018257,80.146504461382,-284.4247943120204,18,0
46260,-0.13992793096666667,1.6604043398026758,-5.490348676,4.559932073,-8.395675858,13,-0.05846582704999996,3.588195245969638,-6.193513132,9.204503169,-3.507949622999998,10,-0.009572796849999992,0.7603143154443824,-1.876725618,2.23259867,-0.5743678109999996,15,-0.1619027777333333,0.5245045056047177,-1.491098326,0.964415789,-9.714166663999999,15,0.01047710875,0.6993570066761433,-1.557831971,1.83222518,0.628626525,9,0.04532571281666667,0.22187190542878021,-0.613432554,0.583855983,2.7195427690000002,14,0.0,0.0,0,0,0,0,3.012513312183885,2.5350387666543153,0.050521612545737664,10.272091271912704,180.75079873103311,11,2.711268778774344,2.445653515461272,0.08630077956777644,9.205066353445371,162.67612672646064,10,1.3753173609802578,1.1964397937060172,0.07881072426655332,5.500501121871776,82.51904165881547,16,3.0979965967770355,2.544286306805356,0.09672741794336341,10.27259592711142,185.87979580662213,12,0.7342349701937685,0.49268176581138196,0.12872225193469214,2.0705426642063003,44.05409821162611,11,0.5522980792929079,0.4799218835923504,0.015517265165880553,1.8601965543113042,33.13788475757447,9,0.4964519963140113,0.32005655518332077,0.055425239815515503,1.4916966127495348,29.78711977884068,16,0.7688487809896764,0.4910625498185563,0.16664089019248426,2.0953350650299685,46.13092685938058,12,7.425747506130216,58.27010126998111,-86.3633602685636,85.67667000596114,445.54485036781296,13,-18.02958950801925,29.750387034703852,-85.7324267393955,34.54072591181865,-1081.775370481155,13,-8.122903132786599,46.8473398839686,-76.71657317286653,87.79861502585273,-487.37418796719595,13,0
46320,-0.04302248803333333,0.3793580959679114,-1.015039996,1.255488491,-2.5813492819999997,15,0.08988435036666668,0.3546412672068915,-0.529636334,1.20571096,5.393061022000001,13,0.0009247911333333322,0.13226077142872797,-0.411907599,0.367070951,0.055487467999999936,14,-0.02014938276666667,0.3190961969293614,-1.065466791,0.800800595,-1.2089629660000003,16,0.04982792848333333,0.30524804066182104,-0.797397916,0.724263609,2.989675709,18,-0.011788829700000001,0.16457933046094858,-0.472055197,0.421804849,-0.7073297820000001,17,0.0,0.0,0,0,0,0,0.4115051023773153,0.32798608661217815,0.022864563857195,1.5106168238234443,24.690306142638917,14,0.3129143045506603,0.2278275606108732,0.015919808465305385,1.209185888023135,18.77485827303962,17,0.2842082344368724,0.2848600986715165,0.023063227576402615,1.262837577389994,17.052494066212343,18,0.432916946507131,0.326621447094503,0.05429068741297225,1.540359600871787,25.97501679042786,14,0.36699998446858206,0.24691026617828948,0.03652823783353428,1.203912142931081,22.019999068114924,16,0.2855639805674851,0.20000005661582945,0.036745842011401034,0.8645194528386354,17.133838834049108,20,0.29460380778152767,0.2029790767378427,0.026828458033786626,1.1191897661675136,17.67622846689166,16,0.40069489516198764,0.24877002734466278,0.09187324576131033,1.2517071134523299,24.041693709719258,16,7.057099204346842,51.30994908963284,-84.48294001823851,86.34028998227977,423.4259522608105,15,-5.4227709460118465,40.20167913640068,-66.09823279651653,84.11325217834282,-325.36625676071077,15,3.4799261312265615,41.723950463058145,-80.66230632690448,77.58825762990311,208.79556787359368,20,0
46380,0.013495484966666665,0.11712613221030904,-0.225222202,0.260781781,0.8097290979999999,16,-0.013067263466666656,0.18324410874444777,-0.433716363,0.472097988,-0.7840358079999994,15,0.014223940016666664,0.08799609261626876,-0.240638044,0.147507091,0.8534364009999998,18,-0.0023798367166666667,0.1497848765234864,-0.402890224,0.302953914,-0.142790203,18,0.004901896666666674,0.20301798424038106,-0.406979581,0.515793915,0.2941138000000005,18,0.0006243224333333326,0.06587129978236218,-0.183809915,0.121164927,0.037459345999999956,19,0.0,0.0,0,0,0,0,0.18816559618021617,0.1079323794992416,0.007839779770779915,0.4764294915476548,11.28993577081297,19,0.1723008439481102,0.10728631167872425,0.02128955541538773,0.48638978826945206,10.338050636886612,20,0.1322488959567008,0.06376990320256493,0.017065904416187997,0.27451301304160713,7.934933757402049,21,0.21222957028279765,0.09899522620983388,0.05963734304668921,0.49059512459411087,12.73377421696786,19,0.22112816775538985,0.11813367871683751,0.0167515874549231,0.526836692955764,13.267690065323391,17,0.1789921646055319,0.11401292495108013,0.018985662952936355,0.529175234490927,10.739529876331915,16,0.13689569174308452,0.08787848735507302,0.007454798661331169,0.42071542891803426,8.213741504585071,17,0.2306588368958692,0.11796685082075016,0.02930984043861292,0.539944411112909,13.839530213752152,17,-2.0423884025524153,49.159156023549976,-74.7071527285456,84.04393483652666,-122.54330415314492,17,1.5051142970053968,39.41533514050718,-79.32261615781745,79.95188531375153,90.30685782032381,18,2.4065359617481885,53.54548144505541,-80.05411279903439,86.89910403862517,144.3921577048913,21,0
46440,0.01656518071666667,0.08532067132932392,-0.159612666,0.245397111,0.9939108430000001,15,-0.014633381033333337,0.12976518092439027,-0.375900459,0.234474439,-0.8780028620000002,17,0.010413428933333337,0.05474602390302011,-0.16156721,0.144257958,0.6248057360000002,19,-0.002161318006666664,0.1291702566095777,-0.272519745,0.350399284,-0.12967908039999984,15,0.0002886814333333355,0.13981940763334622,-0.339615634,0.336008878,0.017320886000000132,15,0.0055563603333333355,0.05209990499581738,-0.131003568,0.133782269,0.33338162000000016,13,0.0,0.0,0,0,0,0,0.13043200452931233,0.08552534799949299,0.0077954258848744115,0.37966378277179075,7.82592027175874,18,0.1133833158250078,0.08420511394015835,0.006873053786388987,0.37617630766478793,6.802998949500468,18,0.08602897479538157,0.056032604592262565,0.013982847735540031,0.2599819450243645,5.161738487722895,19,0.1413082140398344,0.08611848183370917,0.015966926604048318,0.38045878091161034,8.478492842390065,18,0.16466287682325417,0.09309047834896046,0.01458921340126499,0.3709482824665616,9.87977260939525,17,0.1264276255658448,0.077720584112625,0.011782342282315941,0.3407591266676407,7.5856575339506875,19,0.11739974383555349,0.0736151970859112,0.023311545840685382,0.3507936202519296,7.04398463013321,17,0.1752903031978676,0.08796346923279823,0.050537409911233774,0.37199547284202694,10.517418191872055,17,-8.813413670144639,48.13326672479316,-81.64076765760527,79.70042539572403,-528.8048202086784,15,4.493725028906984,40.739776506822984,-81.96805041877315,83.64464816279147,269.62350173441905,17,1.0381915688140937,46.69718082123206,-81.33606208795024,81.10335885559714,62.29149412884563,19,0
46500,0.009898869683333335,0.09176740239125573,-0.150211162,0.286261769,0.5939321810000001,15,-0.006499400266666668,0.10145088473040388,-0.267620891,0.225898189,-0.3899640160000001,15,0.007616721611666668,0.04620717645049138,-0.078418661,0.131678349,0.45700329670000006,18,0.021934851716666665,0.17246048195119476,-0.445210548,0.341499488,1.316091103,10,-0.011131590483333339,0.15153996938996492,-0.336923609,0.271603265,-0.6678954290000003,17,0.0006659461166666667,0.05129620834262117,-0.125853717,0.124679624,0.039956767000000004,12,0.0,0.0,0,0,0,0,0.12090001120136483,0.06317902704993783,0.007403388464653534,0.30622642388263344,7.25400067208189,18,0.09575430896560473,0.05661314797664927,0.013315079614432391,0.26998289975354417,5.745258537936284,20,0.08906537454392736,0.0514578758315792,0.015919318739454777,0.28847916906927884,5.343922472635642,19,0.13065213469761652,0.06075313698939119,0.0173656730050941,0.3082927951536407,7.839128081856991,19,0.2011416321765446,0.11035669895174428,0.029078057453719462,0.5215177519597205,12.068497930592676,15,0.138928539274403,0.07806311455953838,0.028217498759437857,0.34098150852159115,8.33571235646418,21,0.15714921488849135,0.08802961159385224,0.031551350381535996,0.4454208546650654,9.42895289330948,16,0.21093479837619436,0.10347183751864518,0.038230807077009675,0.5216972985642321,12.656087902571661,16,-1.4315621248647046,46.26365081755868,-77.51331417668007,77.34245367735981,-85.89372749188227,16,1.6071236054285967,43.58662752921941,-70.1426013985767,85.0616455840653,96.4274163257158,16,-5.918562649250996,41.81087955100635,-75.41955922807327,75.09477864470472,-355.1137589550597,17,0
46560,-0.00034782534999999775,0.08760682789081782,-0.194859144,0.217910723,-0.020869520999999863,15,-0.00038991811666666684,0.13697105926419378,-0.296822842,0.279834135,-0.02339508700000001,16,0.01206443125,0.05221375239936713,-0.103033927,0.125528829,0.723865875,17,0.012476515033333333,0.09547687003640257,-0.18557865,0.281432644,0.748590902,16,-0.0033377963166666643,0.11188223484105779,-0.343433638,0.316745628,-0.20026777899999987,19,0.011893345196666665,0.0701962948855625,-0.219944631,0.269355989,0.7136007118,17,0.0,0.0,0,0,0,0,0.1407155625293039,0.07937145279559894,0.030053652752349756,0.3030156373597474,8.442933751758234,19,0.12289580113742805,0.0792221666824541,0.014614074906315657,0.2992975722525935,7.373748068245683,21,0.090641012014557,0.0468436648431554,0.01969475187392309,0.2514807549465644,5.43846072087342,19,0.15183700532589828,0.07658569314008977,0.03565499450523617,0.3279877488484062,9.110220319553896,20,0.12819890285516908,0.07134130201461061,0.01540392434890908,0.3472806485820347,7.691934171310145,18,0.10753015772182463,0.07643048980133273,0.014266505145372078,0.3929300926944373,6.451809463309478,17,0.1016127760795559,0.06201084221955501,0.015504389463217246,0.2934844717351162,6.096766564773354,21,0.14497339561096362,0.07416843693837659,0.029417692215037806,0.3962969125725089,8.698403736657816,19,-0.08666051849578019,48.854777380602854,-83.96384749376081,80.95563288404718,-5.199631109746811,17,-1.4530642491162018,40.24846841756547,-81.45351578420961,71.58166599787072,-87.1838549469721,19,1.078353445813281,45.60054772675186,-73.09505915023489,77.1655154817044,64.70120674879686,20,0
46620,-0.0018436342666666643,0.0976934473909104,-0.241341352,0.207996268,-0.11061805599999985,15,-0.003953487783333331,0.15576265548639723,-0.370773208,0.278571752,-0.23720926699999986,16,0.0048819811833333325,0.041198538774197914,-0.066200207,0.10464687,0.29291887099999997,19,-0.004588666616666673,0.1546191696224219,-0.315107337,0.45027906,-0.2753199970000004,13,0.0005314544666666655,0.12009016479071674,-0.252627261,0.270693782,0.03188726799999993,17,0.0012763990166666664,0.04909306038610941,-0.102812642,0.120696448,0.07658394099999999,17,0.0,0.0,0,0,0,0,0.1559338769093203,0.09538274024213814,0.010256902421891563,0.3720866664223837,9.356032614559219,19,0.13247089468755344,0.0902966574107097,0.0037953182765343937,0.3708290739749257,7.948253681253206,18,0.08973326429842166,0.055502155510245614,0.006100709666255967,0.24198492146958267,5.383995857905299,17,0.16222805483628538,0.09371720653089477,0.013405957025432427,0.3721423352210977,9.733683290177122,20,0.16634393450240853,0.10105019795708399,0.01567225140404674,0.5163058830527169,9.980636070144511,17,0.10857831955721677,0.06960352718761348,0.00943286269324705,0.2769905342255704,6.514699173433006,19,0.13537846423524202,0.08776288779759704,0.0069382156804098415,0.4503009285313761,8.122707854114521,18,0.1751391731282708,0.09781920547253278,0.019030023872936314,0.5163249550782739,10.508350387696247,17,2.349068022055095,54.292458658497196,-85.0837016286924,78.50412028727804,140.9440813233057,16,-1.0482723991147442,38.4932261822175,-86.74649807272206,80.80121858527262,-62.896343946884656,16,-1.557007592805767,40.80453950797896,-85.66026150290966,79.17854627524974,-93.42045556834601,20,0
46680,-0.016521808199999998,0.07384040284651004,-0.136458092,0.195740608,-0.9913084919999998,21,0.005777331049999996,0.09916607359475357,-0.259150323,0.240208318,0.3466398629999997,18,0.005817808733333334,0.045508343742298965,-0.118472059,0.102986627,0.34906852400000005,17,-0.0013873392500000008,0.1253671703112214,-0.273342679,0.30333683,-0.08324035500000004,20,-0.010288491933333336,0.13718064717343442,-0.359221332,0.317272359,-0.6173095160000002,14,0.003159585816666666,0.0487517485172457,-0.141225815,0.116131025,0.18957514899999997,17,0.0,0.0,0,0,0,0,0.1092911248206701,0.0587439810953412,0.030893342473996124,0.25934992422810066,6.5574674892402065,21,0.08958279029959894,0.061742925034768484,0.007906808944673065,0.2652191313499396,5.374967417975936,20,0.07851341125833956,0.03958024030927772,0.017191181733386015,0.19575848109381558,4.710804675500373,20,0.11886265331255232,0.05775371524805059,0.038493847891052015,0.26541416864993045,7.131759198753139,20,0.1580607819240906,0.0961166314234472,0.04294412482730397,0.4444722016834644,9.483646915445435,16,0.12133333081852817,0.07963519008354072,0.011258243523940356,0.36133001034106804,7.2799998491116895,15,0.11171638480333795,0.07357774461976634,0.016021873010531852,0.3050143128587058,6.702983088200277,19,0.16692897796498551,0.09324360787781978,0.05112818155552393,0.44617815845082376,10.015738677899131,15,1.6274774972135195,46.74837160455474,-81.35022965699066,77.17621525046546,97.64864983281117,18,-8.547672759350837,45.061005489336154,-85.92295974394642,77.29732934194895,-512.8603655610502,20,-2.818818360030778,48.45614533220035,-83.65439966554112,78.81637131911636,-169.12910160184668,18,0
46740,-0.05789126601666667,0.9116102269621379,-2.944940932,2.711436964,-3.473475961,15,-0.3498441689666667,1.9554368004847082,-6.167448604,2.741868432,-20.990650138000003,10,-0.06089417836666666,0.3420750388770327,-0.946298582,0.589566134,-3.6536507019999998,16,0.006902872666666667,0.17867413873692367,-0.439639125,0.34783353,0.41417236,15,-0.055258075866666666,0.22815329628181039,-0.627963155,0.436780737,-3.315484552,13,-0.001682224850000002,0.11630495201610005,-0.403220886,0.325076677,-0.10093349100000013,16,0.0,0.0,0,0,0,0,1.2805699903346996,1.7649323287292658,0.012413798238613112,6.2383870406516655,76.83419942008197,15,1.135889443831036,1.6603828905802809,0.010606765391367578,6.219555614492084,68.15336662986216,14,0.5661821634751817,0.7932415708474144,0.010171172969632165,3.0674361472187677,33.9709298085109,16,1.3065454808207762,1.7797280140461749,0.05267791340225974,6.289906408504748,78.39272884924657,15,0.24441017407827417,0.16242914373812645,0.021040364453193412,0.6913374798760001,14.66461044469645,17,0.20103543031240287,0.16609818287345737,0.014842892621458461,0.6295239981541045,12.062125818744173,17,0.17248542890283497,0.12347932470566611,0.01311927663323188,0.5888750117208943,10.349125734170098,18,0.26392138262092335,0.17270402130262885,0.040180275105115584,0.7331788265106587,15.835282957255401,16,-0.4653513964430232,57.00873194186252,-84.8320406897263,83.06753359753907,-27.92108378658139,13,0.3300787550643289,35.14581264016075,-71.41164018251801,85.47648283224282,19.804725303859733,14,-9.050770552414713,46.847060371194694,-78.09411548645315,85.17948648558486,-543.0462331448828,15,0
46800,0.15998361884999998,1.1295880738583663,-4.038249338,4.368217277,9.599017130999998,14,0.4166424158333335,1.4968140163030947,-1.662274445,7.59751585,24.99854495000001,10,0.03926369326666666,0.6442286130745682,-2.418707033,3.285702433,2.3558215959999997,14,0.16424677293333334,3.0614392492431715,-6.308100173,7.142636527,9.854806376,11,-0.11578049200000005,2.582787154061981,-5.092424815,5.859767267,-6.946829520000003,10,-0.0777997195,0.8359118337278374,-2.804103528,2.076166894,-4.66798317,15,0.0,0.0,0,0,0,0,1.2705030414777219,1.4413348597524605,0.12655156711359722,7.867319661923022,76.23018248866332,18,1.0543851513023461,1.3049952866505428,0.07851593615152448,7.601862121350554,63.26310907814077,14,0.8271047510489137,1.011384612502565,0.1073811317095011,4.705807796118128,49.62628506293482,16,1.378774182822785,1.484029138061526,0.18923766170785852,7.871516962053992,82.72645096936711,15,3.2787977264059815,2.26970035162324,0.17601369063146458,8.211911248095339,196.7278635843589,11,2.2237762743068745,1.536335981146669,0.2779603209293699,6.033903162953687,133.42657645841248,13,2.5132605973289937,1.918648144693465,0.040545222473167636,7.19216748535333,150.79563583973962,14,3.3972398775559474,2.2477360398988395,0.5527309092401128,8.255028947685997,203.83439265335684,11,8.186605878006995,49.38362995251948,-82.954928340749,83.32965992532661,491.19635268041975,12,9.833500590936909,40.56438435076488,-76.95076353657622,80.87546664081816,590.0100354562145,13,4.0081968144424565,43.30359257661232,-88.16942790668094,77.66903832070251,240.4918088665474,15,0
